id,sentiment,text
541762,0,@michellechase *hugs* I've had my cat for almost 12 years and couldn't imagine what it would be like without him around. 
1448545,4,"For my twitter peeps out there, just a quick aloha to let you know that I have arrived "
1164192,4,@maxine I've just discovered Weeds. Working through season 1. Ken fantastic! 
578637,0,@AmelieBC hey sweety! how are you today? im so sad that Ang has left us again..Crying so hard 
7372,0,"@jlknott blech, it oozes out to make its own pyramid.  "
92452,0,OMG dis is a $500 phone sumtns gotta give 
619147,0,@mikepacif Kate and I saw you at meadows todayyy. We waved but u ddnt see us 
1043307,4,Off to work 
478536,0,@berad_scarry  what does that mean?? you hate us 
335893,0,@chrishasboobs what's it look like?? can't see it from here 
1150707,4,@grayle thx 
311908,0,@_elphaba Sorry to hear that. Poor kitteh. 
200493,0,On the way out to go shopping 
173205,0,Up was sooo gooooood. Wood ranch bbq time! Dian deng pao. 
1465404,4,"@Corrie71  they are not popular in greece..lucky u, really close... just out of curiosity i would want to taste one...FEDEX/email me one "
133137,0,Professor mailed the grade to my house but won't tell me what it is 
297698,0,I can't find my charger for my macbook  booooo.
1194355,4,Had a fun week end with @amandasm19  
1217965,4,@sauy7 Sweet!  I have a BIG bag of badges too... 
419294,0,"Bad day, I hate the month of June! I hate it so much! "
172703,0,@Trickiliz13 ohhh baby!!! PDGG! ahh! im missing it! ahhh  hehaheahaaaa
323681,0,veryy angry..my brother ate MY sub 
738135,0,Wishing all Dads A Happy Fathers Day !! wish i was a dad 
818369,4,@greenflash808 I guess you can tell I've got some pretty eclectic tastes. Jackie Chan and Horace Walpole. 
421707,0,@rachelhiguera...that album has been out for awhile..i am so disappointed your just now discovering it 
62085,0,Newcastle 
1390544,4,really want to win 32 mio Dkr. I could use them 
695082,0,Needs a case for my itouch... So I can finally open it 
1450979,4,@McGiff good luck 
759062,0,HOME!!!!! from my back to back trips!!!! and im happy to say that im happy to be home even tho i miss my new community group family... 
1005774,4,@gfalcone601 hopefully it will stay like that all day 
201573,0,Key West is so close...I thought I heard the beach this morning...but no...just the fan in my room  I CAN'T WAIT!
644825,0,@MelLuvWestlife Dont Think She's Willin 2 Trade Peppa Pig 4 Westlife  But I Want 2 See Nickyyy!
389278,0,"fuck im fucked  goodnight,,,,"
1084219,4,"@dropdeadsuzie Samsies! Thank you, I really needed girl time. "
1551922,4,Looking for Hughesy 
1447654,4,"@danielshockk haha. oh thanks.  I've just been using m.twitter.com in the web browser now I can use something else, yay "
863065,4,Phrase of the night: @_IANNE &quot;I have a backpack&quot; 
1355350,4,"did u know that 2day is #nationalhealthyfoodday! why, because it's also #nationaldoughnutday! yes, this is war, sucka. hehehehe. "
466491,0,"hoping to get a piece of the butter bread that my mum's munching right now. though i doubt it, they never gimme something like that! "
1244118,4,@KimberlyKane try the new imported monster 
727017,0,Just slept for 7hours tryna subside the fact my bb iis broken to the point it has to get replaced! No extra dispÃ²sable income 
310317,0,"@23inchwaist oh man, I effing know! Me too.  I feel so horrible right now, ick. It's so tempting at night."
269462,0,i'm alone my brothers are gone 
1560876,4,Watch &quot;gran Torino&quot;? Don't mind if I do 
754139,0,I Wanna meet Quest crew 
907756,4,is new to twitter and has no friends here... or should i say followers? 
1526836,4,@indiespotting thank you! 
156649,0,There's like no food at home  I'm making myself noodles instead x]
1281953,4,@garry1bowie you'll find out when I get THEM and unbox 
1453131,4,can't wait to read &quot;I Love David Archuleta&quot; book 
722477,0,@cayetanasmith  ummm seeing you?
987452,4,@DoctorKarl I saw your piece in the naplan test today 
654537,0,I wish Hogwarts was real 
1520272,4,@Sepulchura doubt he is on the social though 
1376144,4,@timlin18 means faded lol and no @jennytranx3 not that kind of faded 
357656,0,con tortÃ­colis....  
370393,0,"owwww it hurts...messed up my leg earlier today, it hurts to walk. "
160298,0,@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30
780547,0,Where did all these clothes come from and where am I going to put them? 
819514,4,"@judgenap the heavy hand of govt, a govt with large and aweful eyes in whose heart there is no love 4 freedom, on whose face there is no "
1163077,4,BGT Diversity won!!!! but i still think hollie steel should have won. and for the record i dont like Susan Boyle. im glad she didnt win. 
228137,0,@ChantalKrahn OH NO!!! I forgot to dvr that show tonight..... Damnnnnnnn itttttttt!!!!!! I heard it's 1 of the last 3 remaining episodes 
939847,4,"@Stephlee77 It's my dream part time job right now, so I'm just thrilled/nervous!  Thank you! "
1242054,4,Excited to be starting work tomorrow 
23791,0,work  oh well!
749134,0,@seanhfitz how can BP be any worse then the joker in office now?  
761698,0,"Crap!!! I just broke my $35 headphones from my iPod I need to buy a new one, but I can't spend that money right now "
1198379,4,estÃ¡ plurkin' and twittin'  http://plurk.com/p/xhfic
1533678,4,@iKieran yw and thanx  lol it is mega hard do wonder y @ time on earthe did i pick it lol im lookin 4 lab work lol xxx
1317834,4,No work tomorrow...maybe I'll hang out with Torye. Babysitting little Miss Kayden on Thursday 
1500434,4,Watchin the Laker game 
908044,4,Morning...is anyone out there??? 
499129,0,@KapriStylesxxx I know they do.  They will for a few more days.
1358730,4,"Spent the day at the Philadelphia Museum of Art with my daughter's class. Early on we had a guide, then we had free time to roam around "
86544,0,@lexcanroar i've been putting it off like a motherbitch 
153743,0,@jenleighbarry You're not feeling well?  Get better soon!  It's not fun being sick.  
1405053,4,happy Tetris day ! according to google. 
988009,4,Having my lunch break..  
1445728,4,@filmspotting welcome back to Iowa 
560989,0,is a bit achey backed today  ...........which I think means I deserve a Muffin!!! HEATHER!!!!!!!!!!?
853709,4,My first tweet 
1119250,4,@_mermaiden  Oh yours is so cute! I &lt;3 it!  Maybe i'll give it a try 
964953,4,"@Kez05xu Yes'm. and that is exactly what I said, huh a baby?  but we're super excited now."
163600,0,@Parquette1 Haha! maybe I should try that. The insomnia is kickin' my butt 
741249,0,@Cezza_B yes alls good thx had day off and had to prepare for my review on Thursday at work  least sun has been out..Enjoy
1488433,4,Pleeeaaasssee no one tell me who wins the apprentice  I'm watching it tomorrow.
28907,0,"@carthalis yeah   I've only seen (not read) Empire of the Sun, but I read Crash.  He was an amazing author."
86395,0,FML. The gym isnt open yet?!?! ITS FINALS WEEK AND I NEED TO RUN OFF SOME STRESS! WHY IS THE GYM NOT OPENNN?!?!  FUCK
1011265,4,@EmmaLouiseShe  There's so much to talk about I can barely help myself 
675093,0,@Aftashok med school :-/ my life's about to be over in 2 months  i'm &quot;studying&quot; for the interview now lol
882434,4,Enjoying the astonishing peace in my new home on one of the Gulf islands. I don't miss the city at all. 
662205,0,And now i must get ready for work 
937286,4,"@btnalv They are beautiful Bettina, just like you  Get well soon."
822147,4,"@erinwalsh126 I'm keeping pretty good company with your following list. Thanks for finding me. I've moved to Austin, if you didn't know. "
219794,0,my friends not call me  !!!!
1232057,4,@MichaelHsiung Mike!  I'm interested in your search engine optimization - what's your price for a friend?    www.crossraodsvineyard.org
714280,0,I hate coming home after a weekend away and finding a deluge of email/twitter/RSS stuff to read. 
530963,0,urghhh cannot do byb8 and not even finished revision chm5 and dnt have a clue about any of that  x
866922,4,"and tomorrow im going to make james a new photo album, im thinking Thomas the train, should be cool looking when im done  I love my babies"
303894,0,Smh. I like that pitbull song 
410211,0,"I'm gonna shop with my sister. Thanks God she has a car, otherwise I wouldn't make it - my leg is so painful, I can't even walk "
702251,0,"@karenwhooley I miss you too, Twinnie! I've been so tired from going back to work I've barely been online! "
1039389,4,"Longgg day. Pay day tomorrow! Having AJ over after work tomorrow, then we're going to Cedar Point Saturday morning. Sooo excited! "
466888,0,@megeestah missed you tonight 
736588,0,@decryption but you are not follow me 
1147943,4,just ate my lunch . 
115879,0,"i wish the sun would come ouuut  im desperately waiting to ride with my sunroof open!- mall with jay, then fam din!"
1249306,4,But i know well be fine....its gonna be fun! 
605554,0,I'm at an ELL conference in Maryland. Quite interesting! Missing awards at my school today though 
1333251,4,"Good morning everybody! Sunny &amp; cold morning in Buenos Aires, Lots of work to finish @ the office. Listening to KCRadio.com "
1472366,4,Basement cleaning today...then maybe Juno! 
439083,0,"@Amie__88I have everything done now so I am planted in my chair, my router is messing up bad,  have to get a new one. Keeps kicking me off"
233074,0,@beardsquared ...yes 
387293,0,Why are my followers fluc-tu-ting? should my tweets bring more bling? 
1135723,4,"I let Gary check out the new LCDs today. It's really sad that he still has about 50,000hrs of plasma left to watch "
156991,0,heading to bed....still no email 
1047800,4,Okay now lets try a twit pic  Will it work??.................My Office garden : http://twitpic.com/669f5
1059416,4,@3m1ly0wn5 till Monday afternoon 
362874,0,"Took Gerry's suggestion. Going for the chicken breasts. Ok...well, I'm out of everything else..including tariyaki sauce "
607876,0,"I've read the book twice and understood it perfectly well, yet I have absolutely no idea what's happening in the tv adaptation! "
682944,0,walking gaz's dof in the rain 
1432507,4,OMG! I just saw the next american idol...in 4 years  this freshman in high school is freaking amazing!
40863,0,@benjaminvial working unfortunately 
696953,0,rain rain go away 
1589307,4,I'm happy because i lost 5kg in one month. I want 10 more 
406215,0,@jonasbrothers http://twitpic.com/6q1om - OMG the JonasÂ´s youtube page is closed now      why?
244499,0,"iTunes and external hard drives don't like each other grrrrrrrrr!!!!!! Big time spend a whole day converting ,swaping and changing stuff "
388760,0,"I may not know you, but I've decided I hate you. Why? You're a feef. "
712594,0,@may_esq i know! 
930223,4,I watched Bride Wars today.  It was a really cute movie.  I would recommend it for a light hearted chick flick.  
974581,4,@Adri214 Hey...  I know you!!  
1343098,4,"@davenlr NM, lol, wow, this is kinda sporadic here.   Its watchable though when it locks."
960252,4,@Duke_Nothing btw El Toro was AWESOME!!!! Nitro was my other fav...Bizzaro and Kingda Ka weren't open so I def have to go back for those 
596274,0,Deadly accident at the shipyard where I work  @ China
1230871,4,@MzPurrfection Yeah! I'm going to mark my calender! 
1527264,4,"I must say, Kevin Jonas is so HOT!!!  I know I know I am wayyyyyy to old to like him, but hes sooooo cute.  Bye now, nap time! "
483428,0,@kittehhh awww  i am too. lolz
1301901,4,"@RogerGuess Agreed, I quite enjoyed it myself "
130564,0,havin a BAAADD mornining it feels like im being rushed and I hate being rushed 
1286696,4,but nevermind 
643085,0,"@yo_ao wow you're lucky, I had to pay nearly $50 for my ID card and I don't want to lose it  lol"
1538863,4,Getting some sun and watching antm 
1412605,4,@GeekyJenn Me too. I love Facebook's Farm Town. I am currently on Level 14 Distinguished Farmer. 
290597,0,goin for a run.....even though my ipod is dead so i have no musical motivation  but i wont let that stop me
